epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1480.36,1.98047,2.57141,1.62817,0.15461,0.10897,0.0658,0.02688,2.05923,2.83964,1.79218,0.0018812,0.0018812,0.0018812
14,1592.79,1.94112,2.53148,1.62704,0.18173,0.08547,0.06777,0.03094,2.03461,2.88669,1.79977,0.0018713,0.0018713,0.0018713
15,1705.3,1.91222,2.53959,1.61794,0.18457,0.13034,0.0701,0.03391,1.98286,2.69916,1.76844,0.0018614,0.0018614,0.0018614
16,1818.39,1.93452,2.54495,1.61443,0.18627,0.1047,0.06417,0.03188,1.97152,2.81239,1.71658,0.0018515,0.0018515,0.0018515
17,1930.79,1.93213,2.55961,1.61481,0.21649,0.11538,0.07742,0.0339,2.03176,2.91805,1.78366,0.0018416,0.0018416,0.0018416
18,2043.81,1.91552,2.48613,1.5762,0.254,0.11325,0.09889,0.04666,1.98646,2.68509,1.731,0.0018317,0.0018317,0.0018317
19,2156.62,1.87118,2.4985,1.58428,0.21438,0.10256,0.08304,0.0365,1.94783,2.73765,1.70873,0.0018218,0.0018218,0.0018218
20,2269.6,1.90356,2.45522,1.56769,0.19665,0.1067,0.07629,0.03688,1.94441,2.80995,1.70959,0.0018119,0.0018119,0.0018119
21,2381.81,1.85865,2.50042,1.59553,0.15957,0.11752,0.0779,0.03803,1.93683,2.7136,1.72832,0.001802,0.001802,0.001802
22,2494.09,1.9035,2.44003,1.58686,0.19461,0.10684,0.07265,0.03397,1.96409,2.77534,1.74984,0.0017921,0.0017921,0.0017921
23,2606.96,1.87194,2.42277,1.58113,0.11833,0.08974,0.04588,0.01988,1.95525,2.85579,1.74393,0.0017822,0.0017822,0.0017822
24,2720.57,1.91139,2.43444,1.54588,0.20918,0.1047,0.08099,0.03663,1.93619,2.7087,1.71922,0.0017723,0.0017723,0.0017723
25,2832.94,1.83404,2.43879,1.56249,0.19649,0.07479,0.06047,0.03066,1.89558,2.72694,1.68433,0.0017624,0.0017624,0.0017624
26,2945.49,1.91657,2.42557,1.57333,0.26098,0.13248,0.10177,0.04708,1.92633,2.58292,1.7151,0.0017525,0.0017525,0.0017525
27,3056.53,1.83618,2.41954,1.57221,0.28374,0.13889,0.11868,0.05328,1.8737,2.58903,1.68557,0.0017426,0.0017426,0.0017426
28,3170.82,1.86189,2.39727,1.5566,0.24901,0.13034,0.10059,0.04861,1.88896,2.61168,1.66587,0.0017327,0.0017327,0.0017327
29,3285.03,1.87217,2.37399,1.542,0.24322,0.14957,0.10204,0.05019,1.90213,2.62225,1.69934,0.0017228,0.0017228,0.0017228
30,3398.52,1.87464,2.3443,1.54396,0.30478,0.12179,0.1027,0.05393,1.90911,2.70144,1.70319,0.0017129,0.0017129,0.0017129
31,3511.36,1.80538,2.35299,1.56172,0.18305,0.1453,0.09617,0.04657,1.9042,2.53103,1.68995,0.001703,0.001703,0.001703
32,3624.72,1.83263,2.35022,1.5566,0.21267,0.13889,0.09575,0.04796,1.89042,2.6274,1.67447,0.0016931,0.0016931,0.0016931
33,3737.67,1.81886,2.33941,1.52091,0.24575,0.13889,0.11142,0.0572,1.81312,2.53763,1.66089,0.0016832,0.0016832,0.0016832
34,3850.6,1.78789,2.28415,1.53662,0.22153,0.10684,0.08097,0.04201,1.83644,2.712,1.67508,0.0016733,0.0016733,0.0016733
35,3963.68,1.82689,2.32927,1.53325,0.21115,0.11752,0.10368,0.05168,1.92241,2.55656,1.73404,0.0016634,0.0016634,0.0016634
36,4078.04,1.80836,2.24481,1.50887,0.19708,0.14744,0.09944,0.0514,1.8292,2.63582,1.66081,0.0016535,0.0016535,0.0016535
37,4191.79,1.79384,2.26925,1.50972,0.27028,0.14744,0.10911,0.05712,1.80227,2.50228,1.63344,0.0016436,0.0016436,0.0016436
38,4304.94,1.78385,2.25659,1.51097,0.23141,0.13675,0.10567,0.05405,1.91152,2.57315,1.69504,0.0016337,0.0016337,0.0016337
39,4418.48,1.78192,2.28669,1.51931,0.25609,0.13034,0.11215,0.05807,1.83803,2.55241,1.64058,0.0016238,0.0016238,0.0016238
40,4531.94,1.79406,2.27774,1.52253,0.23191,0.17949,0.10249,0.0512,1.85037,2.55751,1.6751,0.0016139,0.0016139,0.0016139
41,4644.83,1.77586,2.31114,1.53472,0.22945,0.13462,0.08985,0.0443,1.90305,2.64053,1.73826,0.001604,0.001604,0.001604
42,4758.84,1.78525,2.23589,1.49466,0.22278,0.13248,0.09888,0.04936,1.89255,2.59326,1.69607,0.0015941,0.0015941,0.0015941
43,4871.62,1.76458,2.2313,1.5073,0.31411,0.16667,0.12907,0.06504,1.77802,2.40264,1.60524,0.0015842,0.0015842,0.0015842
44,4985.08,1.77699,2.24322,1.51107,0.22244,0.15812,0.11259,0.05711,1.8914,2.45002,1.69308,0.0015743,0.0015743,0.0015743
45,5099.12,1.75271,2.20199,1.50364,0.25583,0.16667,0.119,0.0616,1.80043,2.44719,1.65623,0.0015644,0.0015644,0.0015644
46,5212.99,1.71486,2.21895,1.49589,0.29587,0.14744,0.12526,0.06676,1.786,2.44145,1.62069,0.0015545,0.0015545,0.0015545
47,5327.4,1.74962,2.17757,1.48387,0.33257,0.15598,0.13439,0.06511,1.83326,2.43336,1.68718,0.0015446,0.0015446,0.0015446
48,5440.59,1.76876,2.15409,1.48646,0.29432,0.16453,0.12854,0.06471,1.85447,2.44755,1.65432,0.0015347,0.0015347,0.0015347
49,5553.6,1.77098,2.22928,1.50377,0.2253,0.16667,0.12206,0.0624,1.82905,2.49565,1.63837,0.0015248,0.0015248,0.0015248
50,5666.79,1.76815,2.18307,1.47779,0.31231,0.1805,0.14173,0.07223,1.82776,2.33355,1.65302,0.0015149,0.0015149,0.0015149
51,5779.9,1.7495,2.12356,1.48032,0.36526,0.16026,0.15054,0.07871,1.80606,2.39959,1.65606,0.001505,0.001505,0.001505
52,5891.89,1.71215,2.15805,1.4857,0.35195,0.15385,0.13542,0.07341,1.80477,2.36994,1.63051,0.0014951,0.0014951,0.0014951
53,6005.16,1.71831,2.10722,1.47118,0.28599,0.17094,0.14065,0.07588,1.86424,2.36186,1.64396,0.0014852,0.0014852,0.0014852
54,6119.29,1.73834,2.13334,1.46807,0.2417,0.16667,0.12467,0.06832,1.80256,2.4733,1.65343,0.0014753,0.0014753,0.0014753
55,6232.64,1.748,2.11225,1.47738,0.30531,0.16667,0.12711,0.06864,1.82604,2.38417,1.64662,0.0014654,0.0014654,0.0014654
56,6347.16,1.71608,2.13705,1.47149,0.2793,0.17949,0.12945,0.06728,1.82979,2.37741,1.65791,0.0014555,0.0014555,0.0014555
57,6461.59,1.7326,2.09174,1.46299,0.31418,0.16543,0.13532,0.0723,1.84721,2.38219,1.6444,0.0014456,0.0014456,0.0014456
58,6576.04,1.71844,2.09575,1.46692,0.34087,0.16026,0.14164,0.07862,1.80858,2.32847,1.62236,0.0014357,0.0014357,0.0014357
59,6690.62,1.73208,2.08319,1.45809,0.38241,0.15598,0.13932,0.07907,1.83794,2.35925,1.62975,0.0014258,0.0014258,0.0014258
60,6804.59,1.71035,2.05654,1.44918,0.3115,0.17094,0.14598,0.07604,1.75205,2.42478,1.58246,0.0014159,0.0014159,0.0014159
61,6918.7,1.70662,2.04469,1.46038,0.45118,0.17094,0.16617,0.08992,1.7509,2.27846,1.56433,0.001406,0.001406,0.001406
62,7033.48,1.72356,2.06975,1.43868,0.30996,0.1859,0.13414,0.07047,1.76358,2.33384,1.59087,0.0013961,0.0013961,0.0013961
63,7147.87,1.72166,2.05908,1.45109,0.27708,0.14957,0.12715,0.06849,1.74954,2.39504,1.60554,0.0013862,0.0013862,0.0013862
64,7262.4,1.71228,2.0357,1.45829,0.33411,0.16239,0.13541,0.07237,1.74668,2.40239,1.59464,0.0013763,0.0013763,0.0013763
65,7375.56,1.69035,2.07922,1.44373,0.39913,0.17521,0.14807,0.0828,1.78945,2.34041,1.59516,0.0013664,0.0013664,0.0013664
66,7488.95,1.67358,2.0427,1.45099,0.34549,0.16453,0.1587,0.08362,1.81931,2.30068,1.61478,0.0013565,0.0013565,0.0013565
67,7602.4,1.69626,2.0136,1.44614,0.32577,0.2094,0.16001,0.08516,1.71491,2.21647,1.58438,0.0013466,0.0013466,0.0013466
68,7716.43,1.66978,2.02202,1.43683,0.30924,0.18376,0.1486,0.08605,1.79668,2.31184,1.61376,0.0013367,0.0013367,0.0013367
69,7830.2,1.65497,2.02981,1.42529,0.30426,0.17308,0.14988,0.07811,1.77708,2.35738,1.57392,0.0013268,0.0013268,0.0013268
70,7945.13,1.70084,2.02033,1.42102,0.29505,0.16026,0.14177,0.0764,1.76696,2.38781,1.5903,0.0013169,0.0013169,0.0013169
71,8058.86,1.68149,1.96479,1.41922,0.26748,0.15812,0.13029,0.07294,1.79536,2.28365,1.61469,0.001307,0.001307,0.001307
72,8173.09,1.65208,2.00801,1.42356,0.36248,0.17949,0.17099,0.09279,1.705,2.17596,1.54994,0.0012971,0.0012971,0.0012971
73,8286.8,1.66385,1.95598,1.42588,0.57603,0.17735,0.19456,0.10542,1.75878,2.18637,1.58569,0.0012872,0.0012872,0.0012872
74,8401.23,1.67025,1.98443,1.44546,0.30654,0.18162,0.13433,0.07372,1.77805,2.38365,1.60982,0.0012773,0.0012773,0.0012773
75,8515.5,1.66169,1.93478,1.42305,0.41192,0.19017,0.17554,0.09592,1.73004,2.12824,1.56952,0.0012674,0.0012674,0.0012674
76,8628.28,1.65709,1.96875,1.43521,0.3599,0.22436,0.1815,0.10041,1.66041,2.11233,1.54525,0.0012575,0.0012575,0.0012575
77,8741.69,1.65234,1.93685,1.42103,0.38454,0.19017,0.18654,0.10589,1.73615,2.17254,1.57202,0.0012476,0.0012476,0.0012476
78,8856.15,1.63102,1.92683,1.41511,0.36156,0.17546,0.17116,0.09505,1.73109,2.12668,1.58688,0.0012377,0.0012377,0.0012377
79,8970.74,1.6461,1.90797,1.41774,0.40253,0.19444,0.17199,0.09531,1.75803,2.28916,1.59038,0.0012278,0.0012278,0.0012278
80,9084.06,1.64726,1.95105,1.40713,0.38196,0.21368,0.19406,0.11184,1.68586,2.137,1.54831,0.0012179,0.0012179,0.0012179
81,9196.31,1.69153,1.93217,1.41128,0.35191,0.20513,0.18525,0.10385,1.71131,2.13211,1.5413,0.001208,0.001208,0.001208
82,9308.11,1.58494,1.89447,1.41134,0.35916,0.20085,0.1942,0.11081,1.69157,2.15583,1.55021,0.0011981,0.0011981,0.0011981
83,9420.54,1.61243,1.91538,1.41318,0.35247,0.2094,0.19014,0.10833,1.69763,2.17374,1.5561,0.0011882,0.0011882,0.0011882
84,9533.14,1.63189,1.84643,1.40658,0.44576,0.23291,0.21841,0.12318,1.63161,2.08972,1.51422,0.0011783,0.0011783,0.0011783
85,9646.25,1.61525,1.8913,1.41166,0.40703,0.20513,0.19994,0.1232,1.61468,2.1308,1.49319,0.0011684,0.0011684,0.0011684
86,9761.89,1.64931,1.87495,1.41736,0.36102,0.21581,0.20701,0.12084,1.66998,2.10198,1.5562,0.0011585,0.0011585,0.0011585
87,9876.5,1.63117,1.84151,1.39957,0.3971,0.21581,0.19415,0.10891,1.63998,2.0714,1.54827,0.0011486,0.0011486,0.0011486
88,9989.99,1.60629,1.87694,1.40125,0.40999,0.24359,0.20908,0.12424,1.64802,2.09307,1.54444,0.0011387,0.0011387,0.0011387
89,10103.2,1.59411,1.83959,1.39315,0.37481,0.21368,0.201,0.11779,1.66532,2.12138,1.53833,0.0011288,0.0011288,0.0011288
90,10216.8,1.60768,1.80863,1.3768,0.4472,0.21795,0.23446,0.13205,1.67285,2.04985,1.54335,0.0011189,0.0011189,0.0011189
91,10330,1.59411,1.81381,1.38858,0.41164,0.21795,0.20208,0.10829,1.65255,2.13497,1.5275,0.001109,0.001109,0.001109
92,10443.5,1.60359,1.80732,1.39255,0.50063,0.2265,0.23204,0.13319,1.65321,2.05662,1.52625,0.0010991,0.0010991,0.0010991
93,10557.1,1.60236,1.83264,1.39579,0.5011,0.23718,0.23872,0.13834,1.58972,2.05073,1.50056,0.0010892,0.0010892,0.0010892
94,10670.6,1.57587,1.78595,1.39167,0.4175,0.20513,0.21091,0.12174,1.65256,2.08995,1.52467,0.0010793,0.0010793,0.0010793
95,10784.3,1.59258,1.78417,1.39442,0.44844,0.2265,0.2276,0.13487,1.64182,2.07201,1.52177,0.0010694,0.0010694,0.0010694
96,10898.2,1.59064,1.76633,1.36505,0.4249,0.2368,0.22419,0.13566,1.63558,2.03722,1.49724,0.0010595,0.0010595,0.0010595
97,11010.3,1.55678,1.79268,1.38799,0.40794,0.22232,0.22286,0.12697,1.62363,2.11051,1.53787,0.0010496,0.0010496,0.0010496
98,11123.2,1.60936,1.77136,1.37445,0.4177,0.23718,0.23514,0.13662,1.61928,2.04421,1.51022,0.0010397,0.0010397,0.0010397
99,11235.9,1.59662,1.75017,1.38508,0.35499,0.2265,0.18015,0.10257,1.61485,2.1207,1.50595,0.0010298,0.0010298,0.0010298
100,11347.8,1.5693,1.74709,1.35587,0.36325,0.24359,0.2197,0.12751,1.61064,2.0263,1.49293,0.0010199,0.0010199,0.0010199
101,11460.1,1.56306,1.76877,1.36997,0.45638,0.22863,0.22385,0.13096,1.63636,2.0274,1.50429,0.00101,0.00101,0.00101
102,11572.3,1.52304,1.72131,1.35658,0.37964,0.23504,0.23472,0.13962,1.59137,2.00606,1.48834,0.0010001,0.0010001,0.0010001
103,11684.4,1.59366,1.7433,1.35976,0.43194,0.23077,0.23194,0.13705,1.60842,2.08621,1.49613,0.0009902,0.0009902,0.0009902
104,11797.2,1.54564,1.708,1.3503,0.40755,0.23077,0.23687,0.13648,1.57768,2.02025,1.4928,0.0009803,0.0009803,0.0009803
105,11910.8,1.54653,1.70525,1.3706,0.48236,0.23077,0.23817,0.1395,1.57908,1.95049,1.4805,0.0009704,0.0009704,0.0009704
106,12024.9,1.52845,1.72369,1.37382,0.43931,0.20726,0.21937,0.13419,1.57532,2.03703,1.48174,0.0009605,0.0009605,0.0009605
107,12138.9,1.55238,1.69015,1.34948,0.38883,0.25,0.23797,0.15205,1.5949,1.97239,1.48273,0.0009506,0.0009506,0.0009506
108,12252.5,1.52851,1.66806,1.34834,0.52603,0.24145,0.26421,0.16089,1.58085,1.98076,1.47369,0.0009407,0.0009407,0.0009407
109,12366.9,1.54388,1.6987,1.34544,0.49109,0.22863,0.24611,0.1451,1.63657,1.97773,1.51494,0.0009308,0.0009308,0.0009308
110,12481.4,1.50653,1.67193,1.3448,0.52454,0.21795,0.23864,0.14619,1.56857,1.96356,1.4706,0.0009209,0.0009209,0.0009209
111,12596.2,1.54842,1.6887,1.35747,0.52775,0.21581,0.25251,0.15109,1.56706,1.9511,1.49318,0.000911,0.000911,0.000911
112,12711.2,1.51334,1.6699,1.34388,0.5299,0.23291,0.26445,0.16056,1.58576,1.90175,1.47549,0.0009011,0.0009011,0.0009011
113,12825.7,1.51014,1.65149,1.3537,0.47071,0.24359,0.24198,0.14662,1.65675,2.13439,1.52226,0.0008912,0.0008912,0.0008912
114,12941.1,1.54386,1.62307,1.32752,0.44465,0.22863,0.24796,0.15228,1.56184,1.93855,1.48722,0.0008813,0.0008813,0.0008813
115,13055,1.48956,1.6174,1.34051,0.42459,0.23718,0.22721,0.13968,1.57281,2.01434,1.45768,0.0008714,0.0008714,0.0008714
116,13168.8,1.49985,1.61898,1.33082,0.5321,0.22436,0.25592,0.15802,1.54272,1.90767,1.45414,0.0008615,0.0008615,0.0008615
117,13282.8,1.5062,1.61088,1.33252,0.46921,0.26496,0.26314,0.1687,1.55595,1.89655,1.4512,0.0008516,0.0008516,0.0008516
118,13396.9,1.5107,1.63377,1.33794,0.45466,0.25641,0.25781,0.16189,1.55655,1.99257,1.4587,0.0008417,0.0008417,0.0008417
119,13511.4,1.54879,1.59256,1.3244,0.55151,0.23718,0.27518,0.17659,1.50974,1.84001,1.44087,0.0008318,0.0008318,0.0008318
120,13626.1,1.49624,1.58685,1.32379,0.45159,0.26068,0.2735,0.17242,1.5146,1.86414,1.43678,0.0008219,0.0008219,0.0008219
121,13739.5,1.49639,1.63114,1.34373,0.57721,0.24573,0.27538,0.17069,1.51879,1.82348,1.44581,0.000812,0.000812,0.000812
122,13853.3,1.47141,1.58063,1.32076,0.49407,0.27137,0.27665,0.17638,1.52426,1.83705,1.46251,0.0008021,0.0008021,0.0008021
123,13966.8,1.47219,1.60556,1.35016,0.46409,0.27137,0.2764,0.17358,1.53527,1.92851,1.46132,0.0007922,0.0007922,0.0007922
124,14080.4,1.518,1.60785,1.33241,0.47999,0.26496,0.26998,0.16756,1.53825,1.83837,1.45164,0.0007823,0.0007823,0.0007823
125,14192.7,1.46481,1.57288,1.31994,0.50907,0.26923,0.28672,0.18253,1.53387,1.80684,1.43046,0.0007724,0.0007724,0.0007724
126,14305.9,1.49168,1.5722,1.31203,0.48392,0.28205,0.28131,0.17512,1.50361,1.85388,1.42781,0.0007625,0.0007625,0.0007625
127,14419.4,1.51483,1.55587,1.32368,0.49652,0.26282,0.29412,0.18515,1.50154,1.82832,1.433,0.0007526,0.0007526,0.0007526
128,14532,1.47661,1.51711,1.3112,0.53477,0.24562,0.28115,0.17379,1.54464,1.79726,1.45596,0.0007427,0.0007427,0.0007427
129,14644.5,1.4749,1.56245,1.30265,0.63579,0.24786,0.29672,0.18103,1.57948,1.80992,1.47961,0.0007328,0.0007328,0.0007328
130,14756,1.47244,1.51971,1.3038,0.47839,0.28205,0.29253,0.18449,1.52947,1.86445,1.46346,0.0007229,0.0007229,0.0007229
131,14866.7,1.47725,1.5254,1.30173,0.53232,0.25781,0.2664,0.17162,1.5355,1.85321,1.45694,0.000713,0.000713,0.000713
132,14978.7,1.49829,1.53176,1.29261,0.53889,0.27564,0.29726,0.18674,1.48452,1.79272,1.43109,0.0007031,0.0007031,0.0007031
133,15089.8,1.4521,1.52238,1.30588,0.63206,0.25855,0.29734,0.18613,1.51637,1.76498,1.45167,0.0006932,0.0006932,0.0006932
134,15200.8,1.45437,1.49763,1.30355,0.58155,0.29487,0.3058,0.19057,1.53548,1.80079,1.45383,0.0006833,0.0006833,0.0006833
135,15311.6,1.44471,1.52929,1.31442,0.5289,0.2906,0.29531,0.18804,1.48943,1.82447,1.42005,0.0006734,0.0006734,0.0006734
136,15422.8,1.44487,1.55967,1.3266,0.5347,0.28846,0.30455,0.18925,1.51356,1.85552,1.45425,0.0006635,0.0006635,0.0006635
137,15534.4,1.42516,1.49439,1.30152,0.55539,0.29361,0.31366,0.19576,1.52634,1.71861,1.45444,0.0006536,0.0006536,0.0006536
138,15646.1,1.41931,1.49613,1.29596,0.52598,0.28419,0.29853,0.19051,1.5201,1.77256,1.44992,0.0006437,0.0006437,0.0006437
139,15758.6,1.42032,1.47904,1.28733,0.53862,0.30128,0.31476,0.19774,1.49167,1.71087,1.42881,0.0006338,0.0006338,0.0006338
140,15870.6,1.40973,1.45279,1.30215,0.49341,0.29915,0.31361,0.19705,1.50082,1.77588,1.42498,0.0006239,0.0006239,0.0006239
141,15982.4,1.42931,1.46104,1.28862,0.62791,0.2735,0.31525,0.19918,1.45241,1.71478,1.40035,0.000614,0.000614,0.000614
142,16095.1,1.4249,1.45924,1.29006,0.59478,0.27991,0.31052,0.196,1.51202,1.73592,1.43702,0.0006041,0.0006041,0.0006041
143,16210.2,1.43056,1.44472,1.28246,0.63571,0.29487,0.31695,0.20206,1.46424,1.70602,1.4098,0.0005942,0.0005942,0.0005942
144,16323.7,1.38765,1.39589,1.26199,0.55286,0.29487,0.31649,0.20219,1.48229,1.66661,1.42578,0.0005843,0.0005843,0.0005843
145,16437.1,1.439,1.42137,1.28155,0.57654,0.2822,0.31207,0.20284,1.49571,1.74069,1.42558,0.0005744,0.0005744,0.0005744
146,16550.7,1.42789,1.4162,1.28438,0.60478,0.30342,0.32034,0.20548,1.46003,1.70108,1.40517,0.0005645,0.0005645,0.0005645
147,16662.9,1.44359,1.4797,1.28939,0.66111,0.27991,0.32123,0.20389,1.44152,1.6661,1.38924,0.0005546,0.0005546,0.0005546
148,16776.1,1.42367,1.43116,1.26686,0.54623,0.29915,0.32506,0.21135,1.43913,1.62613,1.40598,0.0005447,0.0005447,0.0005447
149,16889.2,1.38858,1.37973,1.26687,0.67191,0.29701,0.33219,0.21457,1.40696,1.61533,1.37819,0.0005348,0.0005348,0.0005348
150,17001.9,1.4005,1.40097,1.26258,0.64702,0.29487,0.33072,0.21343,1.44505,1.63816,1.40157,0.0005249,0.0005249,0.0005249
151,17114,1.41678,1.40317,1.26855,0.55456,0.31624,0.33366,0.21286,1.43917,1.60876,1.38605,0.000515,0.000515,0.000515
152,17226.8,1.41707,1.41685,1.26872,0.59014,0.32906,0.33869,0.21749,1.41953,1.65343,1.386,0.0005051,0.0005051,0.0005051
153,17339.5,1.40436,1.4049,1.27126,0.65857,0.29701,0.34221,0.21595,1.43501,1.60211,1.39228,0.0004952,0.0004952,0.0004952
154,17453.1,1.39152,1.38921,1.27396,0.65888,0.31838,0.35273,0.22671,1.41691,1.58259,1.39629,0.0004853,0.0004853,0.0004853
155,17567.2,1.38587,1.36493,1.25991,0.56288,0.30342,0.33506,0.21658,1.4316,1.63489,1.39157,0.0004754,0.0004754,0.0004754
156,17678.5,1.34732,1.39249,1.26981,0.60808,0.30769,0.33667,0.22061,1.39503,1.59403,1.38927,0.0004655,0.0004655,0.0004655
157,17790.5,1.38705,1.37331,1.26344,0.65628,0.30599,0.35396,0.2289,1.40407,1.59122,1.36513,0.0004556,0.0004556,0.0004556
158,17902.1,1.38357,1.39018,1.27644,0.64239,0.29172,0.33195,0.21792,1.41457,1.59651,1.37667,0.0004457,0.0004457,0.0004457
159,18013.5,1.37363,1.3902,1.25882,0.63755,0.28846,0.33071,0.21249,1.41124,1.64918,1.3742,0.0004358,0.0004358,0.0004358
160,18125.6,1.37733,1.39011,1.25459,0.6061,0.29915,0.34019,0.22442,1.39119,1.62883,1.36667,0.0004259,0.0004259,0.0004259
161,18236.9,1.35552,1.36474,1.25929,0.67693,0.30128,0.34576,0.22308,1.40117,1.6378,1.38432,0.000416,0.000416,0.000416
162,18348.6,1.3872,1.37254,1.26244,0.59405,0.33974,0.35927,0.23097,1.41317,1.56234,1.38962,0.0004061,0.0004061,0.0004061
163,18460.6,1.38184,1.36419,1.2627,0.63533,0.32906,0.35583,0.22891,1.39648,1.57775,1.37165,0.0003962,0.0003962,0.0003962
164,18572.7,1.36545,1.35594,1.23938,0.60667,0.32265,0.3488,0.22707,1.40292,1.59962,1.38926,0.0003863,0.0003863,0.0003863
165,18684.5,1.33533,1.31671,1.24128,0.64637,0.29701,0.34101,0.22559,1.38473,1.59857,1.3661,0.0003764,0.0003764,0.0003764
166,18795.9,1.37133,1.34857,1.24713,0.6396,0.33333,0.36025,0.23195,1.36156,1.54408,1.35783,0.0003665,0.0003665,0.0003665
167,18906.3,1.34931,1.31391,1.23809,0.63593,0.30769,0.34636,0.23018,1.39613,1.60647,1.37782,0.0003566,0.0003566,0.0003566
168,19016.1,1.36964,1.34607,1.24332,0.64295,0.30781,0.35612,0.2325,1.36771,1.5423,1.36412,0.0003467,0.0003467,0.0003467
169,19125.2,1.38411,1.35194,1.24921,0.57228,0.32692,0.34765,0.23465,1.37479,1.576,1.35502,0.0003368,0.0003368,0.0003368
170,19234.7,1.36637,1.34793,1.25282,0.7015,0.29915,0.36158,0.2392,1.37314,1.53678,1.35675,0.0003269,0.0003269,0.0003269
171,19343.6,1.34605,1.31017,1.23477,0.63214,0.32692,0.36253,0.2398,1.36497,1.52363,1.36181,0.000317,0.000317,0.000317
172,19452.4,1.36139,1.32059,1.2474,0.5758,0.32479,0.35198,0.23276,1.38005,1.55985,1.36325,0.0003071,0.0003071,0.0003071
173,19561.4,1.33216,1.29741,1.23005,0.63035,0.32265,0.36339,0.23671,1.36725,1.56127,1.35651,0.0002972,0.0002972,0.0002972
174,19670.6,1.3307,1.28883,1.23342,0.57292,0.31624,0.35062,0.23263,1.35378,1.58235,1.34935,0.0002873,0.0002873,0.0002873
175,19780.4,1.33667,1.28498,1.23221,0.68077,0.31624,0.36396,0.23746,1.34696,1.53869,1.34028,0.0002774,0.0002774,0.0002774
176,19890,1.34162,1.29657,1.23921,0.65039,0.32198,0.35948,0.24141,1.33544,1.51867,1.33975,0.0002675,0.0002675,0.0002675
177,19999.3,1.32178,1.29177,1.23495,0.588,0.3385,0.3711,0.24221,1.32961,1.51694,1.33364,0.0002576,0.0002576,0.0002576
178,20110,1.32454,1.27856,1.22483,0.62304,0.3312,0.36114,0.24247,1.3768,1.54889,1.35546,0.0002477,0.0002477,0.0002477
179,20220.9,1.31059,1.29595,1.22257,0.66909,0.32265,0.36975,0.24636,1.33421,1.50728,1.33509,0.0002378,0.0002378,0.0002378
180,20332.1,1.33134,1.29171,1.23832,0.61061,0.33172,0.37044,0.24647,1.34334,1.5462,1.33891,0.0002279,0.0002279,0.0002279
181,20442.4,1.32219,1.28227,1.21686,0.61742,0.33974,0.37573,0.24933,1.34741,1.52074,1.34311,0.000218,0.000218,0.000218
182,20553,1.3308,1.2559,1.22247,0.61574,0.33897,0.36738,0.24512,1.35959,1.52326,1.34554,0.0002081,0.0002081,0.0002081
183,20663,1.30201,1.2667,1.22107,0.61377,0.35043,0.37779,0.24755,1.35513,1.51925,1.35069,0.0001982,0.0001982,0.0001982
184,20773.1,1.30131,1.25202,1.22643,0.68233,0.32127,0.37373,0.24823,1.31599,1.5097,1.32786,0.0001883,0.0001883,0.0001883
